63 0011_01 30 1 0.8736954
64 0015_00 0 1 0.99729586
65 0015_00 1 0 0.0
66 0015_00 2 0 0.0
67 0015_00 3 0 0.0
68 0015_00 4 0 0.0
69 0015_00 5 0 0.0
65 0015_00 1 1 1.0
66 0015_00 2 1 0.27425078
67 0015_00 3 1 0.59856915
68 0015_00 4 1 0.76724136
69 0015_00 5 1 0.47668394
70 0015_00 6 0 0.0
71 0015_00 7 0 0.0
72 0015_00 8 0 0.0
73 0015_00 9 0 0.0
74 0015_00 10 0 0.0
70 0015_00 6 1 0.43243244
71 0015_00 7 1 0.51010585
72 0015_00 8 1 0.21268657
73 0015_00 9 1 0.56363636
74 0015_00 10 1 0.17960574
75 0015_00 11 0 0.0
76 0015_00 12 0 0.0
77 0015_00 13 0 0.0
78 0015_00 14 0 0.0
79 0015_00 15 0 0.0
75 0015_00 11 1 0.7862069
76 0015_00 12 1 0.95718014
77 0015_00 13 1 0.8486172
78 0015_00 14 1 0.91649354
79 0015_00 15 1 0.9392537
80 0015_00 16 0 0.0
81 0015_00 17 0 0.0
82 0015_00 18 0 0.0
83 0015_00 19 0 0.0
84 0015_00 20 0 0.0
80 0015_00 16 1 1.0
81 0015_00 17 1 1.0
82 0015_00 18 1 0.6500337
83 0015_00 19 1 0.97072333
84 0015_00 20 1 0.96850395
85 0015_00 21 0 0.0
86 0015_00 22 0 0.0
87 0015_00 23 0 0.0
88 0015_00 24 0 0.0
89 0015_00 25 0 0.0
85 0015_00 21 1 0.979805
86 0015_00 22 1 0.84278077
87 0015_00 23 1 1.0
88 0015_00 24 1 0.9177934
89 0015_00 25 1 0.9114977
90 0015_00 26 0 0.0
91 0015_00 27 0 0.0
92 0015_00 28 0 0.0
93 0015_00 29 0 0.0
94 0015_00 30 0 0.0
90 0015_00 26 1 1.0
91 0015_00 27 1 0.8861842
92 0015_00 28 1 0.91010344
93 0015_00 29 1 0.8846561
94 0015_00 30 1 1.0
95 0015_00 31 0 0.0
96 0015_00 32 0 0.0
97 0015_00 33 0 0.0
98 0015_00 34 0 0.0
99 0015_00 35 0 0.0
95 0015_00 31 1 0.5609446
96 0015_00 32 1 0.8948484
97 0015_00 33 1 0.6029347
98 0015_00 34 1 0.41985258
99 0015_00 35 1 0.72371286
100 0015_00 36 0 0.0
101 0015_00 37 0 0.0
102 0015_00 38 0 0.0
103 0015_00 39 0 0.0
104 0015_00 40 0 0.0
100 0015_00 36 1 0.85950094
101 0015_00 37 1 0.9194612
102 0015_00 38 1 0.85934114
103 0015_00 39 1 0.9286733
104 0015_00 40 1 0.4808976
105 0015_00 41 0 0.0
106 0015_00 42 0 0.0
107 0015_00 43 0 0.0
108 0015_00 44 0 0.0
109 0015_00 45 0 0.0
105 0015_00 41 1 0.29991683
106 0015_00 42 1 0.4751515
107 0015_00 43 1 0.6945928
108 0015_00 44 1 0.5491732
109 0015_00 45 1 0.5010482
110 0015_00 46 0 0.0
111 0015_00 47 0 0.0
112 0015_00 48 0 0.0
113 0015_00 49 0 0.0
114 0015_00 50 0 0.0
110 0015_00 46 1 0.7549639
111 0015_00 47 1 0.8714052
112 0015_00 48 1 0.75254965
113 0015_00 49 1 0.9428443
114 0015_00 50 1 0.6442308
115 0015_00 51 0 0.0
116 0015_00 52 0 0.0
117 0015_00 53 0 0.0
118 0019_00 0 0 0.0
119 0019_00 1 0 0.0
115 0015_00 51 1 0.9782609
116 0015_00 52 1 0.94676256
117 0015_00 53 1 0.9409136
118 0019_00 0 1 0.49681854
119 0019_00 1 1 0.39299065
120 0019_00 2 0 0.0
121 0019_00 3 0 0.0
122 0019_00 4 0 0.0
123 0019_00 5 0 0.0
124 0019_00 6 0 0.0
120 0019_00 2 1 0.81657535
121 0019_00 3 1 0.6563091
122 0019_00 4 1 0.9011057
123 0019_00 5 1 0.94026536
124 0019_00 6 1 0.7478913
125 0019_00 7 0 0.0
126 0019_00 8 0 0.0
127 0019_00 9 0 0.0
128 0019_00 10 0 0.0
129 0019_00 11 0 0.0
125 0019_00 7 1 0.3688078
126 0019_00 8 1 0.7625232
127 0019_00 9 1 0.85901767
128 0019_00 10 1 0.9347983
129 0019_00 11 1 0.40361992
130 0019_00 12 0 0.0
131 0019_00 13 0 0.0
132 0019_00 14 0 0.0
133 0019_00 15 0 0.0
134 0019_00 16 0 0.0
130 0019_00 12 1 0.48359445
131 0019_00 13 1 0.37931034
132 0019_00 14 1 0.46534654
133 0019_00 15 1 0.49009106
134 0019_00 16 1 0.37018478
135 0019_00 17 0 0.0
136 0019_00 18 0 0.0
137 0019_00 19 0 0.0
138 0019_00 20 0 0.0
139 0019_00 21 0 0.0
135 0019_00 17 1 0.8714489
136 0019_00 18 1 0.7188914
137 0019_00 19 1 0.20745093
138 0019_00 20 1 0.70067745
139 0019_00 21 1 0.8056778
140 0019_00 22 0 0.0
141 0019_00 23 0 0.0
142 0019_01 0 0 0.0
143 0019_01 1 0 0.0
144 0019_01 2 0 0.0
140 0019_00 22 1 0.26748672
141 0019_00 23 1 0.4654817
142 0019_01 0 1 0.8581338
143 0019_01 1 1 0.49848393
144 0019_01 2 1 0.5110517
145 0019_01 3 0 0.0
146 0019_01 4 0 0.0
147 0019_01 5 0 0.0
148 0019_01 6 0 0.0
149 0019_01 7 0 0.0
145 0019_01 3 1 0.59444135
146 0019_01 4 1 0.35277122
147 0019_01 5 1 0.35932836
148 0019_01 6 1 0.41268578
149 0019_01 7 1 0.6010204
150 0019_01 8 0 0.0
151 0019_01 9 0 0.0
152 0019_01 10 0 0.0
153 0019_01 11 0 0.0
154 0019_01 12 0 0.0
150 0019_01 8 1 0.47523865
151 0019_01 9 1 0.3988197
152 0019_01 10 1 0.45604688
153 0019_01 11 1 0.8751308
154 0019_01 12 1 0.76650894
155 0019_01 13 0 0.0
156 0019_01 14 0 0.0
157 0019_01 15 0 0.0
158 0019_01 16 0 0.0
159 0019_01 17 0 0.0
155 0019_01 13 1 0.90384614
156 0019_01 14 1 0.6292135
157 0019_01 15 1 0.8202773
158 0019_01 16 1 0.64749455
159 0019_01 17 1 0.17838953
160 0019_01 18 0 0.0
161 0019_01 19 0 0.0
162 0019_01 20 0 0.0
163 0019_01 21 0 0.0
164 0019_01 22 0 0.0
160 0019_01 18 1 0.81631774
161 0019_01 19 1 0.90898204
162 0019_01 20 1 0.7064677
163 0019_01 21 1 0.33157814
164 0019_01 22 1 0.27116036
165 0019_01 23 0 0.0
166 0019_01 24 0 0.0
167 0019_01 25 0 0.0
168 0019_01 26 0 0.0
169 0019_01 27 0 0.0
165 0019_01 23 1 0.7926398
166 0019_01 24 1 0.41895804
167 0019_01 25 1 0.94549
168 0019_01 26 1 0.8297557
169 0019_01 27 1 0.40288022
170 0025_00 0 0 0.0
171 0025_00 1 0 0.0
172 0025_00 2 0 0.0
173 0025_00 3 0 0.0
174 0025_00 4 0 0.0
170 0025_00 0 1 0.9442653
171 0025_00 1 1 0.8408051
172 0025_00 2 1 0.88695127
173 0025_00 3 1 0.89823437
174 0025_00 4 1 0.79311025
175 0025_00 5 0 0.0
176 0025_00 6 0 0.0
177 0025_00 7 0 0.0
178 0025_00 8 0 0.0
179 0025_00 9 0 0.0
175 0025_00 5 1 0.68340683
176 0025_00 6 1 0.27331188
177 0025_00 7 1 0.73903507
178 0025_00 8 1 0.090275675
179 0025_00 9 1 0.5152516
180 0025_00 10 0 0.0
181 0025_00 11 0 0.0
182 0025_00 12 0 0.0
183 0025_00 13 0 0.0
184 0025_00 14 0 0.0
180 0025_00 10 1 0.60371786
181 0025_00 11 1 0.9219531
182 0025_00 12 1 0.96122026
183 0025_00 13 1 0.80126053
184 0025_00 14 1 0.9046155
185 0025_00 15 0 0.0
186 0025_00 16 0 0.0
187 0025_00 17 0 0.0
188 0025_00 18 0 0.0
189 0025_00 19 0 0.0
185 0025_00 15 1 0.6237434
186 0025_00 16 1 0.3713771
187 0025_00 17 1 0.22369292
188 0025_00 18 1 0.80057806
189 0025_00 19 1 0.93352324
190 0025_00 20 0 0.0
191 0025_00 21 0 0.0
192 0025_00 22 0 0.0
193 0025_00 23 0 0.0
194 0025_00 24 0 0.0
190 0025_00 20 1 0.6721311
191 0025_00 21 1 0.12867244
192 0025_00 22 1 0.432335
193 0025_00 23 1 0.58734703
194 0025_00 24 1 0.67892975
195 0025_00 25 0 0.0
196 0025_00 26 0 0.0
197 0025_00 27 0 0.0
198 0025_00 28 0 0.0
199 0025_00 29 0 0.0
195 0025_00 25 1 0.7699938
196 0025_00 26 1 0.89483064
197 0025_00 27 1 0.24845544
198 0025_00 28 1 0.31563422
199 0025_00 29 1 0.2953271
200 0025_00 30 0 0.0
201 0025_00 31 0 0.0
202 0025_00 32 0 0.0
203 0025_00 33 0 0.0
204 0025_00 34 0 0.0
200 0025_00 30 1 0.7203792
201 0025_00 31 1 0.9256757
202 0025_00 32 1 0.6122449
203 0025_00 33 1 0.4883721
204 0025_00 34 1 0.5525114
205 0025_00 35 0 0.0
206 0025_00 36 0 0.0
207 0025_00 37 0 0.0
208 0025_00 38 0 0.0
209 0025_00 39 0 0.0
205 0025_00 35 1 0.26565465
206 0025_00 36 1 0.71642786
207 0025_00 37 1 0.80723196
208 0025_00 38 1 0.91462606
209 0025_00 39 1 0.65508837
210 0025_00 40 0 0.0
211 0025_00 41 0 0.0
212 0025_01 0 0 0.0
213 0025_01 1 0 0.0
214 0025_01 2 0 0.0
210 0025_00 40 1 0.8541997
211 0025_00 41 1 0.66812706
212 0025_01 0 1 0.8727115
213 0025_01 1 1 0.8375957
214 0025_01 2 1 0.8647308
215 0025_01 3 0 0.0
216 0025_01 4 0 0.0
217 0025_01 5 0 0.0
218 0025_01 6 0 0.0
219 0025_01 7 0 0.0
215 0025_01 3 1 0.78288287
216 0025_01 4 1 0.8836806
217 0025_01 5 1 0.54672897
218 0025_01 6 1 0.92640877
219 0025_01 7 1 0.7953945
220 0025_01 8 0 0.0
221 0025_01 9 0 0.0
222 0025_01 10 0 0.0
223 0025_01 11 0 0.0
224 0025_01 12 0 0.0
220 0025_01 8 1 0.9053803
221 0025_01 9 1 0.8352783
222 0025_01 10 1 0.7971981
223 0025_01 11 1 0.18453453
224 0025_01 12 1 0.46085232
225 0025_01 13 0 0.0
226 0025_01 14 0 0.0
227 0025_01 15 0 0.0
228 0025_01 16 0 0.0
229 0025_01 17 0 0.0
225 0025_01 13 1 0.9338983
226 0025_01 14 1 0.9462228
227 0025_01 15 1 0.9668475
228 0025_01 16 1 0.036075037
229 0025_01 17 1 0.84556067
230 0025_01 18 0 0.0
231 0025_01 19 0 0.0
232 0025_01 20 0 0.0
233 0025_01 21 0 0.0
234 0025_01 22 0 0.0
230 0025_01 18 1 0.16212198
231 0025_01 19 1 0.9238129
232 0025_01 20 1 0.44516936
233 0025_01 21 1 0.03787879
234 0025_01 22 1 0.73554736
235 0025_01 23 0 0.0
236 0025_01 24 0 0.0
237 0025_01 25 0 0.0
238 0025_01 26 0 0.0
239 0025_01 27 0 0.0
235 0025_01 23 1 0.33056736
236 0025_01 24 1 0.41066086
237 0025_01 25 1 0.5911795
238 0025_01 26 1 0.29285714
239 0025_01 27 1 0.29396325
240 0025_01 28 0 0.0
241 0025_01 29 0 0.0
242 0025_01 30 0 0.0
243 0025_01 31 0 0.0
244 0025_01 32 0 0.0
240 0025_01 28 1 0.847561
241 0025_01 29 1 0.5549133
242 0025_01 30 1 0.8351764
243 0025_01 31 1 0.8883039
244 0025_01 32 1 0.84659094
245 0025_01 33 0 0.0
246 0025_01 34 0 0.0
247 0025_01 35 0 0.0
248 0025_01 36 0 0.0
249 0025_01 37 0 0.0
245 0025_01 33 1 0.21010639
246 0025_01 34 1 0.4356087
247 0025_01 35 1 0.8244561
248 0025_01 36 1 0.38794568
249 0025_01 37 1 0.6041667
250 0025_02 0 0 0.0
251 0025_02 1 0 0.0
252 0025_02 2 0 0.0
253 0025_02 3 0 0.0
254 0025_02 4 0 0.0
250 0025_02 0 1 0.95288754
251 0025_02 1 1 0.8078005
252 0025_02 2 1 0.43009174
253 0025_02 3 1 0.9053634
254 0025_02 4 1 0.6891677
255 0025_02 5 0 0.0
256 0025_02 6 0 0.0
257 0025_02 7 0 0.0
258 0025_02 8 0 0.0
259 0025_02 9 0 0.0
255 0025_02 5 1 0.97087795
256 0025_02 6 1 0.69708824
257 0025_02 7 1 0.65665317
258 0025_02 8 1 0.8994504
259 0025_02 9 1 0.7790368
260 0025_02 10 0 0.0
261 0025_02 11 0 0.0
262 0025_02 12 0 0.0
263 0025_02 13 0 0.0
264 0025_02 14 0 0.0
260 0025_02 10 1 0.9067334
261 0025_02 11 1 0.9012598
262 0025_02 12 1 0.35695067
263 0025_02 13 1 0.36203703
264 0025_02 14 1 0.40883458
265 0025_02 15 0 0.0
266 0025_02 16 0 0.0
267 0025_02 17 0 0.0
268 0025_02 18 0 0.0
269 0025_02 19 0 0.0
265 0025_02 15 1 0.16694808
266 0025_02 16 1 0.8690589
267 0025_02 17 1 0.73478264
268 0025_02 18 1 0.7378689
269 0025_02 19 1 0.5217144
270 0025_02 20 0 0.0
271 0025_02 21 0 0.0
272 0025_02 22 0 0.0
273 0025_02 23 0 0.0
274 0025_02 24 0 0.0
270 0025_02 20 1 0.48082903
271 0025_02 21 1 0.26051703
272 0025_02 22 1 0.3495598
273 0025_02 23 1 0.033996936
274 0025_02 24 1 0.58342576
275 0025_02 25 0 0.0
276 0025_02 26 0 0.0
277 0025_02 27 0 0.0
278 0025_02 28 0 0.0
279 0025_02 29 0 0.0
275 0025_02 25 1 0.38308457
276 0025_02 26 1 0.8789529
277 0025_02 27 1 0.72691554
278 0025_02 28 1 0.64876956
279 0025_02 29 1 0.63974893
280 0025_02 30 0 0.0
281 0025_02 31 0 0.0
282 0025_02 32 0 0.0
283 0025_02 33 0 0.0
284 0025_02 34 0 0.0
280 0025_02 30 1 0.8039216
281 0025_02 31 1 0.7714392
282 0025_02 32 1 0.7841457
283 0025_02 33 1 0.74375
284 0025_02 34 1 0.9277188
285 0025_02 35 0 0.0
286 0025_02 36 0 0.0
287 0025_02 37 0 0.0
288 0025_02 38 0 0.0
289 0025_02 39 0 0.0
285 0025_02 35 1 0.58074534
286 0025_02 36 1 0.4697802
287 0025_02 37 1 0.7483772
288 0025_02 38 1 0.6946108
289 0025_02 39 1 0.6163265
290 0030_00 0 0 0.0
291 0030_00 1 0 0.0
292 0030_00 2 0 0.0
293 0030_00 3 0 0.0
294 0030_00 4 0 0.0
290 0030_00 0 1 0.64513195
291 0030_00 1 1 0.9039024
292 0030_00 2 1 0.7741788
293 0030_00 3 1 0.8390776
294 0030_00 4 1 0.83752805
295 0030_00 5 0 0.0
296 0030_00 6 0 0.0
297 0030_00 7 0 0.0
298 0030_00 8 0 0.0
299 0030_00 9 0 0.0
295 0030_00 5 1 0.97826904
296 0030_00 6 1 0.911581
297 0030_00 7 1 0.9450907
298 0030_00 8 1 0.947733
299 0030_00 9 1 1.0
300 0030_00 10 0 0.0
301 0030_00 11 0 0.0
302 0030_00 12 0 0.0
303 0030_00 13 0 0.0
304 0030_00 14 0 0.0
300 0030_00 10 1 0.94113797
301 0030_00 11 1 0.844816
302 0030_00 12 1 0.85357624
303 0030_00 13 1 0.2647059
304 0030_00 14 1 1.0
305 0030_00 15 0 0.0
306 0030_00 16 0 0.0
307 0030_00 17 0 0.0
308 0030_00 18 0 0.0
309 0030_00 19 0 0.0
305 0030_00 15 1 0.94910944
306 0030_00 16 1 0.8762195
307 0030_00 17 1 0.1504777
308 0030_00 18 1 0.01402214
309 0030_00 19 1 0.22371052
310 0030_00 20 0 0.0
311 0030_00 21 0 0.0
312 0030_00 22 0 0.0
313 0030_00 23 0 0.0
314 0030_00 24 0 0.0
310 0030_00 20 1 0.39816773
311 0030_00 21 1 0.52551603
312 0030_00 22 1 0.3448082
313 0030_00 23 1 0.70840067
314 0030_00 24 1 0.41154242
315 0030_00 25 0 0.0
316 0030_00 26 0 0.0
317 0030_00 27 0 0.0
318 0030_00 28 0 0.0
319 0030_00 29 0 0.0
315 0030_00 25 1 0.6142578
316 0030_00 26 1 0.4121271
317 0030_00 27 1 0.51873976
318 0030_00 28 1 0.8252738
319 0030_00 29 1 0.84927535
320 0030_00 30 0 0.0
321 0030_00 31 0 0.0
322 0030_00 32 0 0.0
323 0030_00 33 0 0.0
324 0030_00 34 0 0.0
320 0030_00 30 1 0.46467325
321 0030_00 31 1 0.81799436
322 0030_00 32 1 0.5750293
323 0030_00 33 1 0.22765957
324 0030_00 34 1 0.5612903
325 0030_00 35 0 0.0
326 0030_00 36 0 0.0
327 0030_00 37 0 0.0
328 0030_00 38 0 0.0
329 0030_00 39 0 0.0
325 0030_00 35 1 0.69876546
326 0030_00 36 1 0.58301884
327 0030_00 37 1 0.63523316
328 0030_00 38 1 0.6150628
329 0030_00 39 1 0.61273664
330 0030_00 40 0 0.0
331 0030_00 41 0 0.0
332 0030_00 42 0 0.0
333 0030_00 43 0 0.0
334 0030_00 44 0 0.0
330 0030_00 40 1 0.57539684
331 0030_00 41 1 0.6388889
332 0030_00 42 1 0.5630573
333 0030_00 43 1 0.56161135
334 0030_00 44 1 0.49103943
335 0030_00 45 0 0.0
336 0030_00 46 0 0.0
337 0030_00 47 0 0.0
338 0030_00 48 0 0.0
339 0030_00 49 0 0.0
335 0030_00 45 1 0.6855895
336 0030_00 46 1 0.36334914
337 0030_00 47 1 0.8705227
338 0030_00 48 1 0.8330455
339 0030_00 49 1 0.5460135
340 0030_00 50 0 0.0
341 0030_00 51 0 0.0
342 0030_00 52 0 0.0
343 0030_00 53 0 0.0
344 0030_00 54 0 0.0
340 0030_00 50 1 0.6920196
341 0030_00 51 1 0.9087409
342 0030_00 52 1 0.84178805
343 0030_00 53 1 0.93422455
344 0030_00 54 1 0.6110092
345 0030_00 55 0 0.0
346 0030_00 56 0 0.0
347 0030_00 57 0 0.0
348 0030_00 58 0 0.0
349 0030_00 59 0 0.0
345 0030_00 55 1 0.6001529
346 0030_00 56 1 0.7075718
347 0030_00 57 1 0.6130653
348 0030_00 58 1 0.09956097
349 0030_00 59 1 0.14811668
350 0030_00 60 0 0.0
351 0030_00 61 0 0.0
352 0030_00 62 0 0.0
353 0030_00 63 0 0.0
354 0030_00 64 0 0.0
350 0030_00 60 1 0.5513245
351 0030_00 61 1 0.2829919
352 0030_00 62 1 0.48908857
353 0030_00 63 1 0.33498025
354 0030_00 64 1 0.59216964
355 0030_00 65 0 0.0
356 0030_00 66 0 0.0
357 0030_00 67 0 0.0
358 0030_00 68 0 0.0
359 0030_00 69 0 0.0
355 0030_00 65 1 0.49666223
356 0030_00 66 1 0.6280374
357 0030_00 67 1 0.20611393
358 0030_00 68 1 0.16785291
359 0030_00 69 1 0.043161977
360 0030_00 70 0 0.0
361 0030_00 71 0 0.0
362 0030_00 72 0 0.0
363 0030_00 73 0 0.0
364 0030_00 74 0 0.0
360 0030_00 70 1 0.19757995
361 0030_00 71 1 0.375
362 0030_00 72 1 0.30612245
363 0030_00 73 1 0.7628716
364 0030_00 74 1 0.59068626
365 0030_00 75 0 0.0
366 0030_00 76 0 0.0
367 0030_00 77 0 0.0
368 0030_00 78 0 0.0
369 0030_00 79 0 0.0
365 0030_00 75 1 0.47814208
366 0030_00 76 1 0.5774278
367 0030_00 77 1 0.58637875
368 0030_00 78 1 0.6561798
369 0030_00 79 1 0.45388788
370 0030_00 80 0 0.0
371 0030_00 81 0 0.0
372 0030_00 82 0 0.0
373 0030_00 83 0 0.0
374 0030_00 84 0 0.0
370 0030_00 80 1 0.54539055
371 0030_00 81 1 0.5331565
372 0030_00 82 1 0.3070934
373 0030_00 83 1 0.5568465
374 0030_00 84 1 0.63095236
375 0030_00 85 0 0.0
376 0030_00 86 0 0.0
377 0030_00 87 0 0.0
378 0030_00 88 0 0.0
379 0030_00 89 0 0.0
375 0030_00 85 1 0.55088854
376 0030_00 86 1 0.6514726
377 0030_00 87 1 0.61661077
378 0030_00 88 1 0.72261626
379 0030_00 89 1 0.4870041
380 0030_01 0 0 0.0
381 0030_01 1 0 0.0
382 0030_01 2 0 0.0
383 0030_01 3 0 0.0
384 0030_01 4 0 0.0
380 0030_01 0 1 0.22379826
381 0030_01 1 1 0.48761293
382 0030_01 2 1 0.25759128
383 0030_01 3 1 0.5862021
384 0030_01 4 1 0.88350594
385 0030_01 5 0 0.0
386 0030_01 6 0 0.0
387 0030_01 7 0 0.0
388 0030_01 8 0 0.0
389 0030_01 9 0 0.0
385 0030_01 5 1 0.917055
386 0030_01 6 1 0.81471634
387 0030_01 7 1 0.80288726
388 0030_01 8 1 0.93939394
389 0030_01 9 1 0.94644713
390 0030_01 10 0 0.0
391 0030_01 11 0 0.0
392 0030_01 12 0 0.0
393 0030_01 13 0 0.0
394 0030_01 14 0 0.0
390 0030_01 10 1 0.9646994
391 0030_01 11 1 0.4893798
392 0030_01 12 1 0.35671717
393 0030_01 13 1 0.91297567
394 0030_01 14 1 0.6997335
395 0030_01 15 0 0.0
396 0030_01 16 0 0.0
397 0030_01 17 0 0.0
398 0030_01 18 0 0.0
399 0030_01 19 0 0.0
395 0030_01 15 1 0.94475865
396 0030_01 16 1 0.69902915
397 0030_01 17 1 0.79507184
398 0030_01 18 1 0.7061354
399 0030_01 19 1 0.9242253
400 0030_01 20 0 0.0
401 0030_01 21 0 0.0
402 0030_01 22 0 0.0
403 0030_01 23 0 0.0
404 0030_01 24 0 0.0
400 0030_01 20 1 0.10068066
401 0030_01 21 1 0.41771108
402 0030_01 22 1 0.85277086
403 0030_01 23 1 0.8060512
404 0030_01 24 1 0.500417
405 0030_01 25 0 0.0
406 0030_01 26 0 0.0
407 0030_01 27 0 0.0
408 0030_01 28 0 0.0
409 0030_01 29 0 0.0
405 0030_01 25 1 0.88277584
406 0030_01 26 1 0.2264151
407 0030_01 27 1 0.37745097
408 0030_01 28 1 0.121257484
409 0030_01 29 1 0.32051283
410 0030_01 30 0 0.0
411 0030_01 31 0 0.0
412 0030_01 32 0 0.0
413 0030_01 33 0 0.0
414 0030_01 34 0 0.0
410 0030_01 30 1 0.22961213
411 0030_01 31 1 0.29189944
412 0030_01 32 1 0.2940481
413 0030_01 33 1 0.23766994
414 0030_01 34 1 0.82310206
415 0030_01 35 0 0.0
416 0030_01 36 0 0.0
417 0030_01 37 0 0.0
418 0030_01 38 0 0.0
419 0030_01 39 0 0.0
415 0030_01 35 1 0.16599007
416 0030_01 36 1 0.4163424
417 0030_01 37 1 0.6167247
418 0030_01 38 1 0.68113977
419 0030_01 39 1 0.472712
420 0030_01 40 0 0.0
421 0030_01 41 0 0.0
422 0030_01 42 0 0.0
423 0030_01 43 0 0.0
424 0030_01 44 0 0.0
420 0030_01 40 1 0.45938104
421 0030_01 41 1 0.5506808
422 0030_01 42 1 0.31456658
423 0030_01 43 1 0.87323946
424 0030_01 44 1 0.9313725
425 0030_01 45 0 0.0
426 0030_01 46 0 0.0
427 0030_01 47 0 0.0
428 0030_01 48 0 0.0
429 0030_01 49 0 0.0
425 0030_01 45 1 0.86906856
426 0030_01 46 1 0.4636234
427 0030_01 47 1 0.91226417
428 0030_01 48 1 0.8387525
429 0030_01 49 1 0.48528397
430 0030_01 50 0 0.0
431 0030_01 51 0 0.0
432 0030_01 52 0 0.0
433 0030_01 53 0 0.0
434 0030_01 54 0 0.0
430 0030_01 50 1 0.04388962
431 0030_01 51 1 0.79148936
432 0030_01 52 1 0.9120879
433 0030_01 53 1 0.4480258
434 0030_01 54 1 0.7377567
435 0030_01 55 0 0.0
436 0030_01 56 0 0.0
437 0030_01 57 0 0.0
438 0030_01 58 0 0.0
439 0030_01 59 0 0.0
435 0030_01 55 1 0.7222707
436 0030_01 56 1 0.4891008
